;date;hour;name;waiting_time;;gemiddelde wachttijd;standaardafwijking;gemiddelde/dag
398;06/11/2016;12:10:00;PolkaMarina;5;;10,00;7,56;
399;06/11/2016;12:15:00;PolkaMarina;5;;10,00;7,56;
400;06/11/2016;12:20:00;PolkaMarina;5;;10,00;7,56;
401;06/11/2016;12:25:00;PolkaMarina;5;;11,25;7,44;
402;06/11/2016;12:30:00;PolkaMarina;5;;11,25;7,44;
403;06/11/2016;12:35:00;PolkaMarina;5;;11,25;7,44;
404;06/11/2016;12:40:00;PolkaMarina;5;;11,25;7,44;
405;06/11/2016;12:45:00;PolkaMarina;5;;11,25;7,44;
406;06/11/2016;12:50:00;PolkaMarina;5;;11,25;7,44;
407;06/11/2016;12:55:00;PolkaMarina;5;;11,25;7,44;
408;06/11/2016;13:00:00;PolkaMarina;5;;10,63;7,29;
409;06/11/2016;13:05:00;PolkaMarina;5;;10,63;7,29;
410;06/11/2016;13:10:00;PolkaMarina;5;;11,25;7,44;
411;06/11/2016;13:15:00;PolkaMarina;5;;11,25;7,44;
412;06/11/2016;13:20:00;PolkaMarina;5;;11,25;7,44;
413;06/11/2016;13:25:00;PolkaMarina;5;;11,25;7,44;
414;06/11/2016;13:30:00;PolkaMarina;5;;11,25;7,44;
415;06/11/2016;13:35:00;PolkaMarina;5;;11,25;7,44;
416;06/11/2016;13:40:00;PolkaMarina;5;;11,25;7,91;
417;06/11/2016;13:45:00;PolkaMarina;5;;10,63;7,76;
418;06/11/2016;13:50:00;PolkaMarina;5;;10,63;7,76;
419;06/11/2016;13:55:00;PolkaMarina;5;;10,63;7,76;
420;06/11/2016;14:00:00;PolkaMarina;5;;10,63;7,76;
421;06/11/2016;14:05:00;PolkaMarina;5;;10,63;7,76;
422;06/11/2016;14:10:00;PolkaMarina;5;;10,63;7,76;
423;06/11/2016;14:15:00;PolkaMarina;5;;10,63;7,76;
424;06/11/2016;14:20:00;PolkaMarina;5;;10,00;6,55;
425;06/11/2016;14:25:00;PolkaMarina;5;;10,00;6,55;
426;06/11/2016;14:30:00;PolkaMarina;5;;10,63;5,63;
427;06/11/2016;14:35:00;PolkaMarina;5;;10,63;5,63;
428;06/11/2016;14:40:00;PolkaMarina;5;;10,63;5,63;
429;06/11/2016;14:45:00;PolkaMarina;5;;10,63;5,63;
430;06/11/2016;14:50:00;PolkaMarina;5;;10,63;5,63;
431;06/11/2016;14:55:00;PolkaMarina;5;;10,00;5,98;
432;06/11/2016;15:00:00;PolkaMarina;5;;10,00;5,98;
433;06/11/2016;15:05:00;PolkaMarina;5;;11,25;5,82;
434;06/11/2016;15:10:00;PolkaMarina;5;;11,88;6,51;
435;06/11/2016;15:15:00;PolkaMarina;5;;11,88;6,51;
436;06/11/2016;15:20:00;PolkaMarina;5;;11,25;6,41;
437;06/11/2016;15:25:00;PolkaMarina;5;;11,25;6,41;
438;06/11/2016;15:30:00;PolkaMarina;5;;11,25;6,41;
439;06/11/2016;15:35:00;PolkaMarina;5;;11,25;6,41;
440;06/11/2016;15:40:00;PolkaMarina;5;;11,25;6,41;
441;06/11/2016;15:45:00;PolkaMarina;5;;11,25;6,41;
442;06/11/2016;15:50:00;PolkaMarina;5;;11,88;5,94;
443;06/11/2016;15:55:00;PolkaMarina;5;;11,25;5,18;
444;06/11/2016;16:00:00;PolkaMarina;5;;10,00;5,98;
445;06/11/2016;16:05:00;PolkaMarina;5;;10,00;5,98;
446;06/11/2016;16:10:00;PolkaMarina;5;;10,00;5,98;
447;06/11/2016;16:15:00;PolkaMarina;5;;10,00;5,98;
448;06/11/2016;16:20:00;PolkaMarina;5;;10,00;5,98;
449;06/11/2016;16:25:00;PolkaMarina;5;;10,00;5,98;
450;06/11/2016;16:30:00;PolkaMarina;5;;10,00;5,98;
451;06/11/2016;16:35:00;PolkaMarina;5;;9,38;5,63;
452;06/11/2016;16:40:00;PolkaMarina;5;;9,38;5,63;
453;06/11/2016;16:45:00;PolkaMarina;5;;9,38;5,63;
454;06/11/2016;16:50:00;PolkaMarina;5;;8,75;5,82;
455;06/11/2016;16:55:00;PolkaMarina;5;;8,75;5,82;
456;06/11/2016;17:00:00;PolkaMarina;5;;8,13;5,94;
457;06/11/2016;17:05:00;PolkaMarina;5;;8,13;5,94;
458;06/11/2016;17:10:00;PolkaMarina;5;;7,50;6,55;
459;06/11/2016;17:15:00;PolkaMarina;5;;7,50;6,55;
460;06/11/2016;17:20:00;PolkaMarina;5;;7,50;6,55;
461;06/11/2016;17:25:00;PolkaMarina;5;;7,50;6,55;
462;06/11/2016;17:30:00;PolkaMarina;5;;6,25;7,44;
463;06/11/2016;17:35:00;PolkaMarina;5;;5,00;6,55;
464;06/11/2016;17:40:00;PolkaMarina;5;;5,00;6,55;
465;06/11/2016;17:45:00;PolkaMarina;5;;5,00;6,55;
466;06/11/2016;17:50:00;PolkaMarina;0;;4,38;6,78;
467;06/11/2016;17:55:00;PolkaMarina;0;;3,13;3,72;
468;06/11/2016;18:00:00;PolkaMarina;0;;1,88;3,72;
469;06/11/2016;18:05:00;PolkaMarina;0;;0,00;0,00;
470;06/11/2016;18:10:00;PolkaMarina;0;;0,00;0,00;
471;06/11/2016;18:15:00;PolkaMarina;0;;0,00;0,00;
472;06/11/2016;08:30:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
473;06/11/2016;08:35:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
474;06/11/2016;08:40:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
475;06/11/2016;08:45:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
476;06/11/2016;08:50:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
477;06/11/2016;08:55:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
478;06/11/2016;09:00:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
479;06/11/2016;09:05:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
480;06/11/2016;09:10:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
481;06/11/2016;09:15:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
482;06/11/2016;09:20:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
483;06/11/2016;09:25:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
484;06/11/2016;09:30:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
485;06/11/2016;09:35:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
486;06/11/2016;09:40:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
487;06/11/2016;09:45:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
488;06/11/2016;09:50:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
489;06/11/2016;09:55:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
490;06/11/2016;10:00:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
491;06/11/2016;10:05:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
492;06/11/2016;10:10:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
493;06/11/2016;10:15:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
494;06/11/2016;10:20:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
495;06/11/2016;10:25:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
496;06/11/2016;10:30:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
497;06/11/2016;10:35:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
498;06/11/2016;10:40:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
499;06/11/2016;10:45:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
500;06/11/2016;10:50:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
501;06/11/2016;10:55:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
502;06/11/2016;11:00:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
503;06/11/2016;11:05:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
504;06/11/2016;11:10:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
505;06/11/2016;11:15:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
506;06/11/2016;11:20:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
507;06/11/2016;11:25:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
508;06/11/2016;11:30:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
509;06/11/2016;11:35:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
510;06/11/2016;11:40:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
511;06/11/2016;11:45:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
512;06/11/2016;11:50:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
513;06/11/2016;11:55:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
514;06/11/2016;12:00:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
515;06/11/2016;12:05:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
516;06/11/2016;12:10:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
517;06/11/2016;12:15:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
518;06/11/2016;12:20:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
519;06/11/2016;12:25:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
520;06/11/2016;12:30:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
521;06/11/2016;12:35:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
522;06/11/2016;12:40:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
523;06/11/2016;12:45:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
524;06/11/2016;12:50:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
525;06/11/2016;12:55:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
526;06/11/2016;13:00:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
527;06/11/2016;13:05:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
528;06/11/2016;13:10:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
529;06/11/2016;13:15:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
530;06/11/2016;13:20:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
531;06/11/2016;13:25:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
532;06/11/2016;13:30:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
533;06/11/2016;13:35:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
534;06/11/2016;13:40:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
535;06/11/2016;13:45:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
536;06/11/2016;13:50:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
537;06/11/2016;13:55:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
538;06/11/2016;14:00:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
539;06/11/2016;14:05:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
540;06/11/2016;14:10:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
541;06/11/2016;14:15:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
542;06/11/2016;14:20:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
543;06/11/2016;14:25:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
544;06/11/2016;14:30:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
545;06/11/2016;14:35:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
546;06/11/2016;14:40:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
547;06/11/2016;14:45:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
548;06/11/2016;14:50:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
549;06/11/2016;14:55:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
550;06/11/2016;15:00:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
551;06/11/2016;15:05:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
552;06/11/2016;15:10:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
553;06/11/2016;15:15:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
554;06/11/2016;15:20:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
555;06/11/2016;15:25:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
556;06/11/2016;15:30:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
557;06/11/2016;15:35:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
558;06/11/2016;15:40:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
559;06/11/2016;15:45:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
560;06/11/2016;15:50:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
561;06/11/2016;15:55:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
562;06/11/2016;16:00:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
563;06/11/2016;16:05:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
564;06/11/2016;16:10:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
565;06/11/2016;16:15:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
566;06/11/2016;16:20:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
567;06/11/2016;16:25:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
568;06/11/2016;16:30:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
569;06/11/2016;16:35:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
570;06/11/2016;16:40:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
571;06/11/2016;16:45:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
572;06/11/2016;16:50:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
573;06/11/2016;16:55:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
574;06/11/2016;17:00:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
575;06/11/2016;17:05:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
576;06/11/2016;17:10:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
577;06/11/2016;17:15:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
578;06/11/2016;17:20:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
579;06/11/2016;17:25:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
580;06/11/2016;17:30:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
581;06/11/2016;17:35:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
582;06/11/2016;17:40:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
583;06/11/2016;17:45:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
584;06/11/2016;17:50:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
585;06/11/2016;17:55:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
586;06/11/2016;18:00:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
587;06/11/2016;18:05:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
588;06/11/2016;18:10:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
589;06/11/2016;18:15:00;Stoomtrein(Ruigrijk);0;;0,00;0,00;
590;06/11/2016;08:30:00;Python;0;;0,00;0,00;
591;06/11/2016;08:35:00;Python;0;;0,00;0,00;
592;06/11/2016;08:40:00;Python;0;;0,00;0,00;
593;06/11/2016;08:45:00;Python;0;;0,00;0,00;
594;06/11/2016;08:50:00;Python;0;;0,00;0,00;
595;06/11/2016;08:55:00;Python;0;;0,00;0,00;
596;06/11/2016;09:00:00;Python;0;;0,00;0,00;
597;06/11/2016;09:05:00;Python;0;;0,00;0,00;
598;06/11/2016;09:10:00;Python;0;;0,00;0,00;
599;06/11/2016;09:15:00;Python;0;;0,00;0,00;
600;06/11/2016;09:20:00;Python;0;;0,00;0,00;
601;06/11/2016;09:25:00;Python;0;;0,00;0,00;
602;06/11/2016;09:30:00;Python;0;;0,00;0,00;
603;06/11/2016;09:35:00;Python;0;;0,00;0,00;
604;06/11/2016;09:40:00;Python;0;;0,00;0,00;
605;06/11/2016;09:45:00;Python;0;;0,00;0,00;
606;06/11/2016;09:50:00;Python;0;;0,00;0,00;
607;06/11/2016;09:55:00;Python;0;;0,00;0,00;
608;06/11/2016;10:00:00;Python;0;;0,00;0,00;
609;06/11/2016;10:05:00;Python;0;;0,00;0,00;
610;06/11/2016;10:10:00;Python;0;;0,00;0,00;
611;06/11/2016;10:15:00;Python;0;;0,00;0,00;
612;06/11/2016;10:20:00;Python;0;;0,00;0,00;
613;06/11/2016;10:25:00;Python;0;;0,00;0,00;
614;06/11/2016;10:30:00;Python;0;;0,63;1,77;
615;06/11/2016;10:35:00;Python;0;;1,25;2,31;
616;06/11/2016;10:40:00;Python;0;;1,88;2,59;
617;06/11/2016;10:45:00;Python;0;;2,50;2,67;
618;06/11/2016;10:50:00;Python;0;;3,75;5,18;
619;06/11/2016;10:55:00;Python;0;;6,25;7,44;
620;06/11/2016;11:00:00;Python;0;;7,50;7,07;
621;06/11/2016;11:05:00;Python;0;;7,50;5,98;
622;06/11/2016;11:10:00;Python;0;;8,75;6,94;
623;06/11/2016;11:15:00;Python;0;;10,63;7,29;
624;06/11/2016;11:20:00;Python;0;;11,25;8,35;
625;06/11/2016;11:25:00;Python;0;;12,50;11,02;
626;06/11/2016;11:30:00;Python;0;;14,38;11,48;
627;06/11/2016;11:35:00;Python;0;;15,00;12,82;
628;06/11/2016;11:40:00;Python;0;;15,00;12,82;
629;06/11/2016;11:45:00;Python;0;;15,00;12,82;
630;06/11/2016;11:50:00;Python;0;;15,00;12,82;
631;06/11/2016;11:55:00;Python;0;;16,25;12,46;
632;06/11/2016;12:00:00;Python;0;;16,25;12,46;
633;06/11/2016;12:05:00;Python;0;;16,25;12,46;
634;06/11/2016;12:10:00;Python;0;;16,88;12,80;
635;06/11/2016;12:15:00;Python;0;;18,75;14,08;
636;06/11/2016;12:20:00;Python;5;;19,38;13,21;
637;06/11/2016;12:25:00;Python;5;;18,75;11,88;
638;06/11/2016;12:30:00;Python;5;;18,13;11,00;
639;06/11/2016;12:35:00;Python;5;;18,13;11,00;
640;06/11/2016;12:40:00;Python;5;;17,50;11,65;
641;06/11/2016;12:45:00;Python;5;;17,50;11,65;
642;06/11/2016;12:50:00;Python;5;;17,50;11,65;
643;06/11/2016;12:55:00;Python;5;;17,50;11,65;
644;06/11/2016;13:00:00;Python;5;;17,50;11,65;
645;06/11/2016;13:05:00;Python;5;;17,50;11,65;
646;06/11/2016;13:10:00;Python;5;;16,88;11,63;
647;06/11/2016;13:15:00;Python;5;;16,88;11,63;
648;06/11/2016;13:20:00;Python;5;;15,63;10,50;
649;06/11/2016;13:25:00;Python;5;;15,63;10,50;
650;06/11/2016;13:30:00;Python;5;;15,63;10,50;
651;06/11/2016;13:35:00;Python;5;;15,63;10,50;
652;06/11/2016;13:40:00;Python;5;;15,63;10,50;
653;06/11/2016;13:45:00;Python;5;;15,63;11,78;
654;06/11/2016;13:50:00;Python;5;;15,63;11,78;
655;06/11/2016;13:55:00;Python;5;;15,00;12,25;
656;06/11/2016;14:00:00;Python;5;;15,00;12,25;
657;06/11/2016;14:05:00;Python;5;;14,38;12,94;
658;06/11/2016;14:10:00;Python;5;;14,38;12,94;
659;06/11/2016;14:15:00;Python;5;;14,38;12,94;
660;06/11/2016;14:20:00;Python;5;;14,38;12,94;
661;06/11/2016;14:25:00;Python;5;;15,00;12,54;
662;06/11/2016;14:30:00;Python;5;;15,63;12,08;
663;06/11/2016;14:35:00;Python;5;;14,38;11,78;
664;06/11/2016;14:40:00;Python;5;;13,75;11,88;
665;06/11/2016;14:45:00;Python;5;;14,38;11,78;
666;06/11/2016;14:50:00;Python;5;;13,13;12,23;
667;06/11/2016;14:55:00;Python;5;;13,13;12,23;
668;06/11/2016;15:00:00;Python;5;;13,75;12,75;
669;06/11/2016;15:05:00;Python;5;;13,75;12,75;
670;06/11/2016;15:10:00;Python;5;;13,13;12,23;
671;06/11/2016;15:15:00;Python;5;;13,75;11,57;
672;06/11/2016;15:20:00;Python;5;;13,75;11,57;
673;06/11/2016;15:25:00;Python;5;;13,13;10,33;
674;06/11/2016;15:30:00;Python;5;;13,13;10,33;
675;06/11/2016;15:35:00;Python;5;;12,50;11,02;
676;06/11/2016;15:40:00;Python;5;;13,75;11,88;
677;06/11/2016;15:45:00;Python;5;;13,75;11,88;
678;06/11/2016;15:50:00;Python;5;;12,50;11,65;
679;06/11/2016;15:55:00;Python;5;;12,50;11,65;
680;06/11/2016;16:00:00;Python;5;;11,88;11,93;
681;06/11/2016;16:05:00;Python;5;;12,50;11,34;
682;06/11/2016;16:10:00;Python;5;;12,50;11,34;
683;06/11/2016;16:15:00;Python;5;;12,50;11,34;
684;06/11/2016;16:20:00;Python;5;;12,50;11,34;
685;06/11/2016;16:25:00;Python;5;;11,88;9,98;
686;06/11/2016;16:30:00;Python;5;;11,25;9,54;
687;06/11/2016;16:35:00;Python;5;;11,88;9,98;
688;06/11/2016;16:40:00;Python;5;;12,50;9,64;
689;06/11/2016;16:45:00;Python;5;;12,50;9,64;
690;06/11/2016;16:50:00;Python;5;;11,88;8,84;
691;06/11/2016;16:55:00;Python;5;;11,88;8,84;
692;06/11/2016;17:00:00;Python;5;;11,25;9,16;
693;06/11/2016;17:05:00;Python;5;;11,25;9,16;
694;06/11/2016;17:10:00;Python;5;;11,25;9,16;
695;06/11/2016;17:15:00;Python;5;;10,63;8,63;
696;06/11/2016;17:20:00;Python;5;;9,38;5,63;
697;06/11/2016;17:25:00;Python;5;;8,75;5,18;
698;06/11/2016;17:30:00;Python;5;;7,50;3,78;
699;06/11/2016;17:35:00;Python;5;;6,25;2,31;
700;06/11/2016;17:40:00;Python;5;;6,25;2,31;
701;06/11/2016;17:45:00;Python;5;;6,25;2,31;
702;06/11/2016;17:50:00;Python;5;;5,00;2,67;
703;06/11/2016;17:55:00;Python;0;;3,13;3,72;
704;06/11/2016;18:00:00;Python;0;;0,63;1,77;
705;06/11/2016;18:05:00;Python;0;;0,63;1,77;
706;06/11/2016;18:10:00;Python;0;;0,00;0,00;
707;06/11/2016;18:15:00;Python;0;;0,00;0,00;
708;06/11/2016;08:30:00;DeVliegendeHollander;0;;0,00;0,00;
709;06/11/2016;08:35:00;DeVliegendeHollander;0;;0,00;0,00;
710;06/11/2016;08:40:00;DeVliegendeHollander;0;;0,00;0,00;
711;06/11/2016;08:45:00;DeVliegendeHollander;0;;0,00;0,00;
712;06/11/2016;08:50:00;DeVliegendeHollander;0;;0,00;0,00;
713;06/11/2016;08:55:00;DeVliegendeHollander;0;;0,00;0,00;
714;06/11/2016;09:00:00;DeVliegendeHollander;0;;0,00;0,00;
715;06/11/2016;09:05:00;DeVliegendeHollander;0;;0,00;0,00;
716;06/11/2016;09:10:00;DeVliegendeHollander;0;;0,00;0,00;
717;06/11/2016;09:15:00;DeVliegendeHollander;0;;0,00;0,00;
718;06/11/2016;09:20:00;DeVliegendeHollander;0;;0,00;0,00;
719;06/11/2016;09:25:00;DeVliegendeHollander;0;;0,00;0,00;
720;06/11/2016;09:30:00;DeVliegendeHollander;0;;0,00;0,00;
721;06/11/2016;09:35:00;DeVliegendeHollander;0;;0,00;0,00;
722;06/11/2016;09:40:00;DeVliegendeHollander;0;;0,00;0,00;
723;06/11/2016;09:45:00;DeVliegendeHollander;0;;0,00;0,00;
724;06/11/2016;09:50:00;DeVliegendeHollander;0;;0,00;0,00;
725;06/11/2016;09:55:00;DeVliegendeHollander;0;;0,00;0,00;
726;06/11/2016;10:00:00;DeVliegendeHollander;50;;14,38;22,59;
727;06/11/2016;10:05:00;DeVliegendeHollander;0;;1,25;3,54;
728;06/11/2016;10:10:00;DeVliegendeHollander;0;;1,88;3,72;
729;06/11/2016;10:15:00;DeVliegendeHollander;0;;2,50;3,78;
730;06/11/2016;10:20:00;DeVliegendeHollander;0;;3,13;3,72;
731;06/11/2016;10:25:00;DeVliegendeHollander;0;;5,00;4,63;
732;06/11/2016;10:30:00;DeVliegendeHollander;0;;8,13;5,30;
733;06/11/2016;10:35:00;DeVliegendeHollander;0;;11,88;10,67;
734;06/11/2016;10:40:00;DeVliegendeHollander;5;;15,00;10,35;
735;06/11/2016;10:45:00;DeVliegendeHollander;5;;16,88;11,32;
736;06/11/2016;10:50:00;DeVliegendeHollander;5;;17,50;11,34;
737;06/11/2016;10:55:00;DeVliegendeHollander;5;;18,75;10,94;
738;06/11/2016;11:00:00;DeVliegendeHollander;5;;19,38;11,48;
739;06/11/2016;11:05:00;DeVliegendeHollander;5;;20,00;12,25;
740;06/11/2016;11:10:00;DeVliegendeHollander;5;;20,00;11,95;
741;06/11/2016;11:15:00;DeVliegendeHollander;5;;19,38;13,21;
742;06/11/2016;11:20:00;DeVliegendeHollander;5;;20,63;13,74;
743;06/11/2016;11:25:00;DeVliegendeHollander;5;;21,25;14,08;
744;06/11/2016;11:30:00;DeVliegendeHollander;5;;21,88;15,34;
745;06/11/2016;11:35:00;DeVliegendeHollander;5;;21,88;15,34;
746;06/11/2016;11:40:00;DeVliegendeHollander;5;;21,88;15,34;
747;06/11/2016;11:45:00;DeVliegendeHollander;10;;21,88;14,13;
748;06/11/2016;11:50:00;DeVliegendeHollander;15;;24,38;15,68;
749;06/11/2016;11:55:00;DeVliegendeHollander;15;;23,13;14,38;
750;06/11/2016;12:00:00;DeVliegendeHollander;15;;25,00;14,64;
751;06/11/2016;12:05:00;DeVliegendeHollander;5;;23,75;15,98;
752;06/11/2016;12:10:00;DeVliegendeHollander;10;;25,63;17,00;
753;06/11/2016;12:15:00;DeVliegendeHollander;10;;25,00;15,58;
754;06/11/2016;12:20:00;DeVliegendeHollander;10;;24,38;15,45;
755;06/11/2016;12:25:00;DeVliegendeHollander;10;;23,75;15,06;
756;06/11/2016;12:30:00;DeVliegendeHollander;10;;23,75;15,06;
757;06/11/2016;12:35:00;DeVliegendeHollander;10;;25,00;15,58;
758;06/11/2016;12:40:00;DeVliegendeHollander;10;;24,38;14,74;
759;06/11/2016;12:45:00;DeVliegendeHollander;10;;24,38;13,48;
760;06/11/2016;12:50:00;DeVliegendeHollander;10;;24,38;15,45;
761;06/11/2016;12:55:00;DeVliegendeHollander;10;;25,00;17,32;
762;06/11/2016;13:00:00;DeVliegendeHollander;10;;24,38;16,35;
763;06/11/2016;13:05:00;DeVliegendeHollander;10;;25,00;16,90;
764;06/11/2016;13:10:00;DeVliegendeHollander;10;;24,38;17,61;
765;06/11/2016;13:15:00;DeVliegendeHollander;10;;24,38;17,41;
766;06/11/2016;13:20:00;DeVliegendeHollander;10;;25,00;16,04;
767;06/11/2016;13:25:00;DeVliegendeHollander;10;;24,38;15,45;
768;06/11/2016;13:30:00;DeVliegendeHollander;10;;21,88;13,35;
769;06/11/2016;13:35:00;DeVliegendeHollander;10;;21,88;13,35;
770;06/11/2016;13:40:00;DeVliegendeHollander;10;;22,50;13,89;
771;06/11/2016;13:45:00;DeVliegendeHollander;10;;22,50;13,89;
772;06/11/2016;13:50:00;DeVliegendeHollander;10;;21,25;13,82;
773;06/11/2016;13:55:00;DeVliegendeHollander;10;;21,25;13,82;
774;06/11/2016;14:00:00;DeVliegendeHollander;5;;21,25;14,08;
775;06/11/2016;14:05:00;DeVliegendeHollander;5;;21,88;14,62;
776;06/11/2016;14:10:00;DeVliegendeHollander;5;;21,25;15,06;
777;06/11/2016;14:15:00;DeVliegendeHollander;5;;21,25;15,06;
778;06/11/2016;14:20:00;DeVliegendeHollander;5;;22,50;16,69;
779;06/11/2016;14:25:00;DeVliegendeHollander;5;;22,50;15,35;
