,date,hour,name,waiting_time,day_type
52761,2016-11-02,08:55:00,Baron1898(Frontrow),0,1
52760,2016-11-02,08:50:00,Baron1898(Frontrow),0,1
52759,2016-11-02,08:45:00,Baron1898(Frontrow),0,1
52758,2016-11-02,08:40:00,Baron1898(Frontrow),0,1
52757,2016-11-02,08:35:00,Baron1898(Frontrow),0,1
52756,2016-11-02,08:30:00,Baron1898(Frontrow),0,1
52755,2016-11-02,18:15:00,Baron1898(Singleriders),0,1
52754,2016-11-02,18:10:00,Baron1898(Singleriders),0,1
52753,2016-11-02,18:05:00,Baron1898(Singleriders),0,1
52752,2016-11-02,18:00:00,Baron1898(Singleriders),0,1
52766,2016-11-02,09:20:00,Baron1898(Frontrow),0,1
52751,2016-11-02,17:55:00,Baron1898(Singleriders),0,1
52749,2016-11-02,17:45:00,Baron1898(Singleriders),0,1
52748,2016-11-02,17:40:00,Baron1898(Singleriders),0,1
52747,2016-11-02,17:35:00,Baron1898(Singleriders),0,1
52746,2016-11-02,17:30:00,Baron1898(Singleriders),0,1
52745,2016-11-02,17:25:00,Baron1898(Singleriders),0,1
52744,2016-11-02,17:20:00,Baron1898(Singleriders),0,1
52743,2016-11-02,17:15:00,Baron1898(Singleriders),5,1
52742,2016-11-02,17:10:00,Baron1898(Singleriders),5,1
52741,2016-11-02,17:05:00,Baron1898(Singleriders),5,1
52740,2016-11-02,17:00:00,Baron1898(Singleriders),5,1
52739,2016-11-02,16:55:00,Baron1898(Singleriders),5,1
52738,2016-11-02,16:50:00,Baron1898(Singleriders),5,1
52737,2016-11-02,16:45:00,Baron1898(Singleriders),5,1
52750,2016-11-02,17:50:00,Baron1898(Singleriders),0,1
53079,2016-11-02,15:45:00,VogelRok,5,1
53080,2016-11-02,15:50:00,VogelRok,5,1
53081,2016-11-02,15:55:00,VogelRok,5,1
53422,2016-11-02,14:50:00,Kleuterhof,0,1
53421,2016-11-02,14:45:00,Kleuterhof,0,1
53420,2016-11-02,14:40:00,Kleuterhof,0,1
53419,2016-11-02,14:35:00,Kleuterhof,0,1
53418,2016-11-02,14:30:00,Kleuterhof,0,1
53417,2016-11-02,14:25:00,Kleuterhof,0,1
53416,2016-11-02,14:20:00,Kleuterhof,0,1
53415,2016-11-02,14:15:00,Kleuterhof,0,1
53414,2016-11-02,14:10:00,Kleuterhof,0,1
53413,2016-11-02,14:05:00,Kleuterhof,0,1
53412,2016-11-02,14:00:00,Kleuterhof,0,1
53411,2016-11-02,13:55:00,Kleuterhof,0,1
53410,2016-11-02,13:50:00,Kleuterhof,0,1
53409,2016-11-02,13:45:00,Kleuterhof,0,1
53408,2016-11-02,13:40:00,Kleuterhof,0,1
53407,2016-11-02,13:35:00,Kleuterhof,0,1
53406,2016-11-02,13:30:00,Kleuterhof,0,1
53405,2016-11-02,13:25:00,Kleuterhof,0,1
53404,2016-11-02,13:20:00,Kleuterhof,0,1
53403,2016-11-02,13:15:00,Kleuterhof,0,1
53402,2016-11-02,13:10:00,Kleuterhof,0,1
53401,2016-11-02,13:05:00,Kleuterhof,0,1
53400,2016-11-02,13:00:00,Kleuterhof,0,1
53399,2016-11-02,12:55:00,Kleuterhof,0,1
53398,2016-11-02,12:50:00,Kleuterhof,0,1
53397,2016-11-02,12:45:00,Kleuterhof,0,1
53396,2016-11-02,12:40:00,Kleuterhof,0,1
53423,2016-11-02,14:55:00,Kleuterhof,0,1
53395,2016-11-02,12:35:00,Kleuterhof,0,1
53424,2016-11-02,15:00:00,Kleuterhof,0,1
53426,2016-11-02,15:10:00,Kleuterhof,0,1
53453,2016-11-02,17:25:00,Kleuterhof,0,1
53452,2016-11-02,17:20:00,Kleuterhof,0,1
53451,2016-11-02,17:15:00,Kleuterhof,0,1
53450,2016-11-02,17:10:00,Kleuterhof,0,1
53449,2016-11-02,17:05:00,Kleuterhof,0,1
53448,2016-11-02,17:00:00,Kleuterhof,0,1
53447,2016-11-02,16:55:00,Kleuterhof,0,1
53446,2016-11-02,16:50:00,Kleuterhof,0,1
53445,2016-11-02,16:45:00,Kleuterhof,0,1
53444,2016-11-02,16:40:00,Kleuterhof,0,1
53443,2016-11-02,16:35:00,Kleuterhof,0,1
53442,2016-11-02,16:30:00,Kleuterhof,0,1
53441,2016-11-02,16:25:00,Kleuterhof,0,1
53440,2016-11-02,16:20:00,Kleuterhof,0,1
53439,2016-11-02,16:15:00,Kleuterhof,0,1
53438,2016-11-02,16:10:00,Kleuterhof,0,1
53437,2016-11-02,16:05:00,Kleuterhof,0,1
53436,2016-11-02,16:00:00,Kleuterhof,0,1
53435,2016-11-02,15:55:00,Kleuterhof,0,1
53434,2016-11-02,15:50:00,Kleuterhof,0,1
53433,2016-11-02,15:45:00,Kleuterhof,0,1
53432,2016-11-02,15:40:00,Kleuterhof,0,1
53431,2016-11-02,15:35:00,Kleuterhof,0,1
53430,2016-11-02,15:30:00,Kleuterhof,0,1
53429,2016-11-02,15:25:00,Kleuterhof,0,1
53428,2016-11-02,15:20:00,Kleuterhof,0,1
53427,2016-11-02,15:15:00,Kleuterhof,0,1
53425,2016-11-02,15:05:00,Kleuterhof,0,1
53394,2016-11-02,12:30:00,Kleuterhof,0,1
53393,2016-11-02,12:25:00,Kleuterhof,0,1
53392,2016-11-02,12:20:00,Kleuterhof,0,1
53359,2016-11-02,09:35:00,Kleuterhof,0,1
53358,2016-11-02,09:30:00,Kleuterhof,0,1
53357,2016-11-02,09:25:00,Kleuterhof,0,1
53356,2016-11-02,09:20:00,Kleuterhof,0,1
53355,2016-11-02,09:15:00,Kleuterhof,0,1
53354,2016-11-02,09:10:00,Kleuterhof,0,1
53353,2016-11-02,09:05:00,Kleuterhof,0,1
53352,2016-11-02,09:00:00,Kleuterhof,0,1
53351,2016-11-02,08:55:00,Kleuterhof,0,1
53350,2016-11-02,08:50:00,Kleuterhof,0,1
53349,2016-11-02,08:45:00,Kleuterhof,0,1
53348,2016-11-02,08:40:00,Kleuterhof,0,1
53347,2016-11-02,08:35:00,Kleuterhof,0,1
53346,2016-11-02,08:30:00,Kleuterhof,0,1
53345,2016-11-02,18:15:00,KinderAvonturendoolhof,0,1
53344,2016-11-02,18:10:00,KinderAvonturendoolhof,0,1
53343,2016-11-02,18:05:00,KinderAvonturendoolhof,0,1
53342,2016-11-02,18:00:00,KinderAvonturendoolhof,0,1
53341,2016-11-02,17:55:00,KinderAvonturendoolhof,0,1
53340,2016-11-02,17:50:00,KinderAvonturendoolhof,0,1
53339,2016-11-02,17:45:00,KinderAvonturendoolhof,0,1
53338,2016-11-02,17:40:00,KinderAvonturendoolhof,0,1
53337,2016-11-02,17:35:00,KinderAvonturendoolhof,0,1
53336,2016-11-02,17:30:00,KinderAvonturendoolhof,0,1
53335,2016-11-02,17:25:00,KinderAvonturendoolhof,0,1
53334,2016-11-02,17:20:00,KinderAvonturendoolhof,0,1
53333,2016-11-02,17:15:00,KinderAvonturendoolhof,0,1
53360,2016-11-02,09:40:00,Kleuterhof,0,1
53361,2016-11-02,09:45:00,Kleuterhof,0,1
53362,2016-11-02,09:50:00,Kleuterhof,0,1
53363,2016-11-02,09:55:00,Kleuterhof,0,1
53391,2016-11-02,12:15:00,Kleuterhof,0,1
53390,2016-11-02,12:10:00,Kleuterhof,0,1
53389,2016-11-02,12:05:00,Kleuterhof,0,1
53388,2016-11-02,12:00:00,Kleuterhof,0,1
53387,2016-11-02,11:55:00,Kleuterhof,0,1
53386,2016-11-02,11:50:00,Kleuterhof,0,1
53385,2016-11-02,11:45:00,Kleuterhof,0,1
53384,2016-11-02,11:40:00,Kleuterhof,0,1
53383,2016-11-02,11:35:00,Kleuterhof,0,1
53382,2016-11-02,11:30:00,Kleuterhof,0,1
53381,2016-11-02,11:25:00,Kleuterhof,0,1
53380,2016-11-02,11:20:00,Kleuterhof,0,1
53379,2016-11-02,11:15:00,Kleuterhof,0,1
53454,2016-11-02,17:30:00,Kleuterhof,0,1
53378,2016-11-02,11:10:00,Kleuterhof,0,1
53376,2016-11-02,11:00:00,Kleuterhof,0,1
53375,2016-11-02,10:55:00,Kleuterhof,0,1
53374,2016-11-02,10:50:00,Kleuterhof,0,1
53373,2016-11-02,10:45:00,Kleuterhof,0,1
53372,2016-11-02,10:40:00,Kleuterhof,0,1
53371,2016-11-02,10:35:00,Kleuterhof,0,1
53370,2016-11-02,10:30:00,Kleuterhof,0,1
53369,2016-11-02,10:25:00,Kleuterhof,0,1
53368,2016-11-02,10:20:00,Kleuterhof,0,1
53367,2016-11-02,10:15:00,Kleuterhof,0,1
53366,2016-11-02,10:10:00,Kleuterhof,0,1
53365,2016-11-02,10:05:00,Kleuterhof,0,1
53364,2016-11-02,10:00:00,Kleuterhof,0,1
53377,2016-11-02,11:05:00,Kleuterhof,0,1
53455,2016-11-02,17:35:00,Kleuterhof,0,1
53456,2016-11-02,17:40:00,Kleuterhof,0,1
53457,2016-11-02,17:45:00,Kleuterhof,0,1
53547,2016-11-02,15:25:00,Pagode,5,1
53546,2016-11-02,15:20:00,Pagode,5,1
53545,2016-11-02,15:15:00,Pagode,5,1
53544,2016-11-02,15:10:00,Pagode,5,1
53543,2016-11-02,15:05:00,Pagode,5,1
53542,2016-11-02,15:00:00,Pagode,5,1
53541,2016-11-02,14:55:00,Pagode,5,1
53540,2016-11-02,14:50:00,Pagode,5,1
53539,2016-11-02,14:45:00,Pagode,5,1
53538,2016-11-02,14:40:00,Pagode,5,1
53537,2016-11-02,14:35:00,Pagode,5,1
53536,2016-11-02,14:30:00,Pagode,5,1
53535,2016-11-02,14:25:00,Pagode,5,1
53534,2016-11-02,14:20:00,Pagode,5,1
53533,2016-11-02,14:15:00,Pagode,5,1
53532,2016-11-02,14:10:00,Pagode,5,1
53531,2016-11-02,14:05:00,Pagode,5,1
53530,2016-11-02,14:00:00,Pagode,5,1
53529,2016-11-02,13:55:00,Pagode,5,1
53528,2016-11-02,13:50:00,Pagode,5,1
53527,2016-11-02,13:45:00,Pagode,5,1
53526,2016-11-02,13:40:00,Pagode,5,1
53525,2016-11-02,13:35:00,Pagode,5,1
53524,2016-11-02,13:30:00,Pagode,5,1
53523,2016-11-02,13:25:00,Pagode,5,1
53522,2016-11-02,13:20:00,Pagode,5,1
53521,2016-11-02,13:15:00,Pagode,5,1
53548,2016-11-02,15:30:00,Pagode,5,1
53549,2016-11-02,15:35:00,Pagode,5,1
53550,2016-11-02,15:40:00,Pagode,5,1
53551,2016-11-02,15:45:00,Pagode,5,1
53579,2016-11-02,18:05:00,Pagode,0,1
53578,2016-11-02,18:00:00,Pagode,0,1
53577,2016-11-02,17:55:00,Pagode,5,1
53576,2016-11-02,17:50:00,Pagode,5,1
53575,2016-11-02,17:45:00,Pagode,5,1
53574,2016-11-02,17:40:00,Pagode,5,1
53573,2016-11-02,17:35:00,Pagode,5,1
53572,2016-11-02,17:30:00,Pagode,5,1
53571,2016-11-02,17:25:00,Pagode,5,1
53570,2016-11-02,17:20:00,Pagode,5,1
53569,2016-11-02,17:15:00,Pagode,5,1
53568,2016-11-02,17:10:00,Pagode,5,1
53567,2016-11-02,17:05:00,Pagode,5,1
53520,2016-11-02,13:10:00,Pagode,5,1
53566,2016-11-02,17:00:00,Pagode,5,1
53564,2016-11-02,16:50:00,Pagode,5,1
53563,2016-11-02,16:45:00,Pagode,5,1
53562,2016-11-02,16:40:00,Pagode,5,1
53561,2016-11-02,16:35:00,Pagode,5,1
53560,2016-11-02,16:30:00,Pagode,5,1
53559,2016-11-02,16:25:00,Pagode,5,1
53558,2016-11-02,16:20:00,Pagode,5,1
53557,2016-11-02,16:15:00,Pagode,5,1
53556,2016-11-02,16:10:00,Pagode,5,1
53555,2016-11-02,16:05:00,Pagode,5,1
53554,2016-11-02,16:00:00,Pagode,5,1
53553,2016-11-02,15:55:00,Pagode,5,1
53552,2016-11-02,15:50:00,Pagode,5,1
53565,2016-11-02,16:55:00,Pagode,5,1
53332,2016-11-02,17:10:00,KinderAvonturendoolhof,0,1
53519,2016-11-02,13:05:00,Pagode,5,1
53517,2016-11-02,12:55:00,Pagode,5,1
53484,2016-11-02,10:10:00,Pagode,5,1
53483,2016-11-02,10:05:00,Pagode,0,1
53482,2016-11-02,10:00:00,Pagode,0,1
53481,2016-11-02,09:55:00,Pagode,0,1
53480,2016-11-02,09:50:00,Pagode,0,1
53479,2016-11-02,09:45:00,Pagode,0,1
53478,2016-11-02,09:40:00,Pagode,0,1
53477,2016-11-02,09:35:00,Pagode,0,1
53476,2016-11-02,09:30:00,Pagode,0,1
53475,2016-11-02,09:25:00,Pagode,0,1
53474,2016-11-02,09:20:00,Pagode,0,1
53473,2016-11-02,09:15:00,Pagode,0,1
53472,2016-11-02,09:10:00,Pagode,0,1
53471,2016-11-02,09:05:00,Pagode,0,1
53470,2016-11-02,09:00:00,Pagode,0,1
53469,2016-11-02,08:55:00,Pagode,0,1
53468,2016-11-02,08:50:00,Pagode,0,1
53467,2016-11-02,08:45:00,Pagode,0,1
53466,2016-11-02,08:40:00,Pagode,0,1
53465,2016-11-02,08:35:00,Pagode,0,1
53464,2016-11-02,08:30:00,Pagode,0,1
53463,2016-11-02,18:15:00,Kleuterhof,0,1
53462,2016-11-02,18:10:00,Kleuterhof,0,1
53461,2016-11-02,18:05:00,Kleuterhof,0,1
53460,2016-11-02,18:00:00,Kleuterhof,0,1
53459,2016-11-02,17:55:00,Kleuterhof,0,1
53458,2016-11-02,17:50:00,Kleuterhof,0,1
53485,2016-11-02,10:15:00,Pagode,5,1
53486,2016-11-02,10:20:00,Pagode,5,1
53487,2016-11-02,10:25:00,Pagode,5,1
53488,2016-11-02,10:30:00,Pagode,5,1
53516,2016-11-02,12:50:00,Pagode,5,1
53515,2016-11-02,12:45:00,Pagode,5,1
53514,2016-11-02,12:40:00,Pagode,5,1
53513,2016-11-02,12:35:00,Pagode,5,1
53512,2016-11-02,12:30:00,Pagode,5,1
53511,2016-11-02,12:25:00,Pagode,5,1
53510,2016-11-02,12:20:00,Pagode,5,1
53509,2016-11-02,12:15:00,Pagode,5,1
53508,2016-11-02,12:10:00,Pagode,5,1
53507,2016-11-02,12:05:00,Pagode,5,1
53506,2016-11-02,12:00:00,Pagode,5,1
53505,2016-11-02,11:55:00,Pagode,5,1
53504,2016-11-02,11:50:00,Pagode,5,1
53518,2016-11-02,13:00:00,Pagode,5,1
53503,2016-11-02,11:45:00,Pagode,5,1
53501,2016-11-02,11:35:00,Pagode,5,1
53500,2016-11-02,11:30:00,Pagode,5,1
53499,2016-11-02,11:25:00,Pagode,5,1
53498,2016-11-02,11:20:00,Pagode,5,1
53497,2016-11-02,11:15:00,Pagode,5,1
53496,2016-11-02,11:10:00,Pagode,5,1
53495,2016-11-02,11:05:00,Pagode,5,1
53494,2016-11-02,11:00:00,Pagode,5,1
53493,2016-11-02,10:55:00,Pagode,5,1
53492,2016-11-02,10:50:00,Pagode,5,1
53491,2016-11-02,10:45:00,Pagode,5,1
53490,2016-11-02,10:40:00,Pagode,5,1
53489,2016-11-02,10:35:00,Pagode,5,1
53502,2016-11-02,11:40:00,Pagode,5,1
52580,2016-11-02,13:30:00,Baron1898,5,1
53331,2016-11-02,17:05:00,KinderAvonturendoolhof,0,1
53329,2016-11-02,16:55:00,KinderAvonturendoolhof,0,1
53171,2016-11-02,13:35:00,MonsieurCannibale,5,1
53170,2016-11-02,13:30:00,MonsieurCannibale,5,1
53169,2016-11-02,13:25:00,MonsieurCannibale,5,1
53168,2016-11-02,13:20:00,MonsieurCannibale,5,1
53167,2016-11-02,13:15:00,MonsieurCannibale,5,1
53166,2016-11-02,13:10:00,MonsieurCannibale,5,1
53165,2016-11-02,13:05:00,MonsieurCannibale,5,1
53164,2016-11-02,13:00:00,MonsieurCannibale,5,1
53163,2016-11-02,12:55:00,MonsieurCannibale,5,1
53162,2016-11-02,12:50:00,MonsieurCannibale,5,1
53161,2016-11-02,12:45:00,MonsieurCannibale,5,1
53160,2016-11-02,12:40:00,MonsieurCannibale,5,1
53159,2016-11-02,12:35:00,MonsieurCannibale,5,1
53158,2016-11-02,12:30:00,MonsieurCannibale,5,1
53157,2016-11-02,12:25:00,MonsieurCannibale,0,1
53156,2016-11-02,12:20:00,MonsieurCannibale,0,1
53155,2016-11-02,12:15:00,MonsieurCannibale,0,1
53154,2016-11-02,12:10:00,MonsieurCannibale,0,1
53153,2016-11-02,12:05:00,MonsieurCannibale,0,1
53152,2016-11-02,12:00:00,MonsieurCannibale,0,1
53151,2016-11-02,11:55:00,MonsieurCannibale,0,1
53150,2016-11-02,11:50:00,MonsieurCannibale,0,1
53149,2016-11-02,11:45:00,MonsieurCannibale,0,1
53148,2016-11-02,11:40:00,MonsieurCannibale,0,1
53147,2016-11-02,11:35:00,MonsieurCannibale,0,1
53146,2016-11-02,11:30:00,MonsieurCannibale,0,1
53145,2016-11-02,11:25:00,MonsieurCannibale,0,1
53172,2016-11-02,13:40:00,MonsieurCannibale,5,1
53144,2016-11-02,11:20:00,MonsieurCannibale,0,1
53173,2016-11-02,13:45:00,MonsieurCannibale,5,1
53175,2016-11-02,13:55:00,MonsieurCannibale,5,1
53202,2016-11-02,16:10:00,MonsieurCannibale,5,1
53201,2016-11-02,16:05:00,MonsieurCannibale,5,1
53200,2016-11-02,16:00:00,MonsieurCannibale,5,1
53199,2016-11-02,15:55:00,MonsieurCannibale,5,1
53198,2016-11-02,15:50:00,MonsieurCannibale,10,1
53197,2016-11-02,15:45:00,MonsieurCannibale,10,1
53196,2016-11-02,15:40:00,MonsieurCannibale,10,1
53195,2016-11-02,15:35:00,MonsieurCannibale,10,1
53194,2016-11-02,15:30:00,MonsieurCannibale,10,1
53193,2016-11-02,15:25:00,MonsieurCannibale,10,1
53192,2016-11-02,15:20:00,MonsieurCannibale,10,1
53191,2016-11-02,15:15:00,MonsieurCannibale,10,1
53190,2016-11-02,15:10:00,MonsieurCannibale,10,1
53189,2016-11-02,15:05:00,MonsieurCannibale,10,1
53188,2016-11-02,15:00:00,MonsieurCannibale,15,1
53187,2016-11-02,14:55:00,MonsieurCannibale,15,1
53186,2016-11-02,14:50:00,MonsieurCannibale,10,1
53185,2016-11-02,14:45:00,MonsieurCannibale,10,1
53184,2016-11-02,14:40:00,MonsieurCannibale,15,1
53183,2016-11-02,14:35:00,MonsieurCannibale,15,1
53182,2016-11-02,14:30:00,MonsieurCannibale,15,1
53181,2016-11-02,14:25:00,MonsieurCannibale,10,1
53180,2016-11-02,14:20:00,MonsieurCannibale,10,1
53179,2016-11-02,14:15:00,MonsieurCannibale,5,1
53178,2016-11-02,14:10:00,MonsieurCannibale,5,1
53177,2016-11-02,14:05:00,MonsieurCannibale,5,1
53176,2016-11-02,14:00:00,MonsieurCannibale,5,1
53174,2016-11-02,13:50:00,MonsieurCannibale,5,1
53143,2016-11-02,11:15:00,MonsieurCannibale,0,1
53142,2016-11-02,11:10:00,MonsieurCannibale,0,1
53141,2016-11-02,11:05:00,MonsieurCannibale,0,1
53108,2016-11-02,18:10:00,VogelRok,0,1
53107,2016-11-02,18:05:00,VogelRok,0,1
53106,2016-11-02,18:00:00,VogelRok,5,1
53105,2016-11-02,17:55:00,VogelRok,5,1
53104,2016-11-02,17:50:00,VogelRok,5,1
53103,2016-11-02,17:45:00,VogelRok,5,1
53102,2016-11-02,17:40:00,VogelRok,5,1
53101,2016-11-02,17:35:00,VogelRok,5,1
53100,2016-11-02,17:30:00,VogelRok,5,1
53099,2016-11-02,17:25:00,VogelRok,5,1
53098,2016-11-02,17:20:00,VogelRok,5,1
53097,2016-11-02,17:15:00,VogelRok,5,1
53096,2016-11-02,17:10:00,VogelRok,5,1
53095,2016-11-02,17:05:00,VogelRok,5,1
53094,2016-11-02,17:00:00,VogelRok,5,1
53093,2016-11-02,16:55:00,VogelRok,5,1
53092,2016-11-02,16:50:00,VogelRok,5,1
53091,2016-11-02,16:45:00,VogelRok,5,1
53090,2016-11-02,16:40:00,VogelRok,5,1
53089,2016-11-02,16:35:00,VogelRok,5,1
53088,2016-11-02,16:30:00,VogelRok,5,1
53087,2016-11-02,16:25:00,VogelRok,5,1
53086,2016-11-02,16:20:00,VogelRok,5,1
53085,2016-11-02,16:15:00,VogelRok,5,1
53084,2016-11-02,16:10:00,VogelRok,5,1
53083,2016-11-02,16:05:00,VogelRok,5,1
53082,2016-11-02,16:00:00,VogelRok,5,1
53109,2016-11-02,18:15:00,VogelRok,0,1
53110,2016-11-02,08:30:00,MonsieurCannibale,0,1
53111,2016-11-02,08:35:00,MonsieurCannibale,0,1
53112,2016-11-02,08:40:00,MonsieurCannibale,0,1
53140,2016-11-02,11:00:00,MonsieurCannibale,0,1
53139,2016-11-02,10:55:00,MonsieurCannibale,0,1
53138,2016-11-02,10:50:00,MonsieurCannibale,0,1
53137,2016-11-02,10:45:00,MonsieurCannibale,0,1
53136,2016-11-02,10:40:00,MonsieurCannibale,0,1
53135,2016-11-02,10:35:00,MonsieurCannibale,0,1
53134,2016-11-02,10:30:00,MonsieurCannibale,0,1
53133,2016-11-02,10:25:00,MonsieurCannibale,0,1
53132,2016-11-02,10:20:00,MonsieurCannibale,0,1
53131,2016-11-02,10:15:00,MonsieurCannibale,0,1
53130,2016-11-02,10:10:00,MonsieurCannibale,0,1
53129,2016-11-02,10:05:00,MonsieurCannibale,0,1
53128,2016-11-02,10:00:00,MonsieurCannibale,0,1
53203,2016-11-02,16:15:00,MonsieurCannibale,5,1
53127,2016-11-02,09:55:00,MonsieurCannibale,0,1
53125,2016-11-02,09:45:00,MonsieurCannibale,0,1
53124,2016-11-02,09:40:00,MonsieurCannibale,0,1
53123,2016-11-02,09:35:00,MonsieurCannibale,0,1
53122,2016-11-02,09:30:00,MonsieurCannibale,0,1
53121,2016-11-02,09:25:00,MonsieurCannibale,0,1
53120,2016-11-02,09:20:00,MonsieurCannibale,0,1
53119,2016-11-02,09:15:00,MonsieurCannibale,0,1
53118,2016-11-02,09:10:00,MonsieurCannibale,0,1
53117,2016-11-02,09:05:00,MonsieurCannibale,0,1
53116,2016-11-02,09:00:00,MonsieurCannibale,0,1
53115,2016-11-02,08:55:00,MonsieurCannibale,0,1
53114,2016-11-02,08:50:00,MonsieurCannibale,0,1
53113,2016-11-02,08:45:00,MonsieurCannibale,0,1
53126,2016-11-02,09:50:00,MonsieurCannibale,0,1
53204,2016-11-02,16:20:00,MonsieurCannibale,5,1
53205,2016-11-02,16:25:00,MonsieurCannibale,5,1
53206,2016-11-02,16:30:00,MonsieurCannibale,5,1
53296,2016-11-02,14:10:00,KinderAvonturendoolhof,0,1
53295,2016-11-02,14:05:00,KinderAvonturendoolhof,0,1
53294,2016-11-02,14:00:00,KinderAvonturendoolhof,0,1
53293,2016-11-02,13:55:00,KinderAvonturendoolhof,0,1
53292,2016-11-02,13:50:00,KinderAvonturendoolhof,0,1
53291,2016-11-02,13:45:00,KinderAvonturendoolhof,0,1
53290,2016-11-02,13:40:00,KinderAvonturendoolhof,0,1
53289,2016-11-02,13:35:00,KinderAvonturendoolhof,0,1
53288,2016-11-02,13:30:00,KinderAvonturendoolhof,0,1
53287,2016-11-02,13:25:00,KinderAvonturendoolhof,0,1
53286,2016-11-02,13:20:00,KinderAvonturendoolhof,0,1
53285,2016-11-02,13:15:00,KinderAvonturendoolhof,0,1
53284,2016-11-02,13:10:00,KinderAvonturendoolhof,0,1
53283,2016-11-02,13:05:00,KinderAvonturendoolhof,0,1
53282,2016-11-02,13:00:00,KinderAvonturendoolhof,0,1
53281,2016-11-02,12:55:00,KinderAvonturendoolhof,0,1
53280,2016-11-02,12:50:00,KinderAvonturendoolhof,0,1
53279,2016-11-02,12:45:00,KinderAvonturendoolhof,0,1
53278,2016-11-02,12:40:00,KinderAvonturendoolhof,0,1
53277,2016-11-02,12:35:00,KinderAvonturendoolhof,0,1
53276,2016-11-02,12:30:00,KinderAvonturendoolhof,0,1
53275,2016-11-02,12:25:00,KinderAvonturendoolhof,0,1
53274,2016-11-02,12:20:00,KinderAvonturendoolhof,0,1
53273,2016-11-02,12:15:00,KinderAvonturendoolhof,0,1
53272,2016-11-02,12:10:00,KinderAvonturendoolhof,0,1
53271,2016-11-02,12:05:00,KinderAvonturendoolhof,0,1
53270,2016-11-02,12:00:00,KinderAvonturendoolhof,0,1
53297,2016-11-02,14:15:00,KinderAvonturendoolhof,0,1
53298,2016-11-02,14:20:00,KinderAvonturendoolhof,0,1
53299,2016-11-02,14:25:00,KinderAvonturendoolhof,0,1
53300,2016-11-02,14:30:00,KinderAvonturendoolhof,0,1
53328,2016-11-02,16:50:00,KinderAvonturendoolhof,0,1
53327,2016-11-02,16:45:00,KinderAvonturendoolhof,0,1
53326,2016-11-02,16:40:00,KinderAvonturendoolhof,0,1
53325,2016-11-02,16:35:00,KinderAvonturendoolhof,0,1
53324,2016-11-02,16:30:00,KinderAvonturendoolhof,0,1
53323,2016-11-02,16:25:00,KinderAvonturendoolhof,0,1
53322,2016-11-02,16:20:00,KinderAvonturendoolhof,0,1
53321,2016-11-02,16:15:00,KinderAvonturendoolhof,0,1
53320,2016-11-02,16:10:00,KinderAvonturendoolhof,0,1
53319,2016-11-02,16:05:00,KinderAvonturendoolhof,0,1
53318,2016-11-02,16:00:00,KinderAvonturendoolhof,0,1
53317,2016-11-02,15:55:00,KinderAvonturendoolhof,0,1
53316,2016-11-02,15:50:00,KinderAvonturendoolhof,0,1
53269,2016-11-02,11:55:00,KinderAvonturendoolhof,0,1
53315,2016-11-02,15:45:00,KinderAvonturendoolhof,0,1
53313,2016-11-02,15:35:00,KinderAvonturendoolhof,0,1
53312,2016-11-02,15:30:00,KinderAvonturendoolhof,0,1
53311,2016-11-02,15:25:00,KinderAvonturendoolhof,0,1
53310,2016-11-02,15:20:00,KinderAvonturendoolhof,0,1
53309,2016-11-02,15:15:00,KinderAvonturendoolhof,0,1
53308,2016-11-02,15:10:00,KinderAvonturendoolhof,0,1
53307,2016-11-02,15:05:00,KinderAvonturendoolhof,0,1
53306,2016-11-02,15:00:00,KinderAvonturendoolhof,0,1
53305,2016-11-02,14:55:00,KinderAvonturendoolhof,0,1
53304,2016-11-02,14:50:00,KinderAvonturendoolhof,0,1
53303,2016-11-02,14:45:00,KinderAvonturendoolhof,0,1
53302,2016-11-02,14:40:00,KinderAvonturendoolhof,0,1
53301,2016-11-02,14:35:00,KinderAvonturendoolhof,0,1
53314,2016-11-02,15:40:00,KinderAvonturendoolhof,0,1
53330,2016-11-02,17:00:00,KinderAvonturendoolhof,0,1
53268,2016-11-02,11:50:00,KinderAvonturendoolhof,0,1
53266,2016-11-02,11:40:00,KinderAvonturendoolhof,0,1
53233,2016-11-02,08:55:00,KinderAvonturendoolhof,0,1
53232,2016-11-02,08:50:00,KinderAvonturendoolhof,0,1
53231,2016-11-02,08:45:00,KinderAvonturendoolhof,0,1
53230,2016-11-02,08:40:00,KinderAvonturendoolhof,0,1
53229,2016-11-02,08:35:00,KinderAvonturendoolhof,0,1
53228,2016-11-02,08:30:00,KinderAvonturendoolhof,0,1
53227,2016-11-02,18:15:00,MonsieurCannibale,0,1
53226,2016-11-02,18:10:00,MonsieurCannibale,0,1
53225,2016-11-02,18:05:00,MonsieurCannibale,0,1
53224,2016-11-02,18:00:00,MonsieurCannibale,0,1
53223,2016-11-02,17:55:00,MonsieurCannibale,0,1
53222,2016-11-02,17:50:00,MonsieurCannibale,0,1
53221,2016-11-02,17:45:00,MonsieurCannibale,5,1
53220,2016-11-02,17:40:00,MonsieurCannibale,5,1
53219,2016-11-02,17:35:00,MonsieurCannibale,5,1
53218,2016-11-02,17:30:00,MonsieurCannibale,5,1
53217,2016-11-02,17:25:00,MonsieurCannibale,5,1
53216,2016-11-02,17:20:00,MonsieurCannibale,5,1
53215,2016-11-02,17:15:00,MonsieurCannibale,5,1
